kappa0,mass,K,U_self,U_external,mechanical_energy,core_bound_speed_ratio,outward_density_increase,refinement_change
0.1,0.23180549824087157,0.03971096726148404,-0.010961893710694939,-0.1111264548200337,-0.0823773812692446,0.3465545181289255,False,0.0028956852075665562
10.0,0.21326884024471615,0.035950762045422587,-0.009028338003019155,-0.10045209574812493,-0.0735296717057215,0.36286086481054053,False,0.002901565211883561
1000.0,0.049645640126455934,0.00613183789455282,-0.0002637658077446942,-0.013781800595307819,-0.007913728508499692,6511.588858578112,True,0.0028707967137113766
