source_id,ra,dec,pmra,pmdec,parallax,parallax_error,phot_g_mean_mag,ruwe
5943264457314570880,251.38517253023358,-44.875283721823045,-10.789570393066477,-23.6118757003034,1.9448560533542663,0.1479737,18.120567,1.0223292
4054573376547724160,263.88911645142895,-32.653797655751745,0.29820257106359205,-18.12926148757589,1.6583099825196994,0.83294886,20.157297,1.1308503
5943264457314571648,251.38612173671942,-44.87468154640481,-2.24591144622472,-3.2376132792484,0.16531904927306876,0.18090898,18.425636,0.92836136
4054573376538664064,263.8873779191394,-32.65442946958796,-1.3227107946791745,-13.663620893904707,1.3330476706897367,0.3963126,19.482153,1.0081391
5337204370984538112,167.85428429114836,-61.48377141739599,-50.77256884149351,12.357354162269017,1.7587537834946634,0.01046061,12.593071,0.8285774
4054069937701529344,266.370735799971,-32.45287338099152,0.5663788598460836,-0.14894618772587423,1.1320974736329013,0.47531098,19.26096,1.0059052
4054069937711518208,266.37108668174506,-32.45222648962198,-6.603763668421615,-8.774480490245976,0.40417738638711925,0.33645776,18.517036,0.98867977
5943264457316933504,251.38440249807297,-44.875904410837784,,,,,20.947084,
5337204370984539392,167.85526235354482,-61.48292984957474,-5.666128178730447,2.451887974969682,0.13600607776995163,0.041664418,15.679432,1.2209936
5943264457314568064,251.38546555826423,-44.87574431456774,-4.812434246656137,-7.507510110156668,0.7214327978458027,0.37675464,19.328424,0.9977492
5943264457316349696,251.38468951647255,-44.87407218752039,,,,,20.630018,
5943264457316933248,251.38433589007877,-44.875135783749656,,,,,20.899124,
5337204370984632576,167.85320201420186,-61.48341716462486,-5.030249996315998,1.0943766823812164,0.04730227883138908,0.2101579,18.312597,1.2077696
4054069937701531136,266.3709249700479,-32.45174993111289,1.8138990976434801,-34.689062778014765,1.9226486898118829,0.24952719,18.333185,1.0910206
