pgc,group_pgc,distance_mpc,observed_cmb_z,observed_stretch_factor,log_observed_stretch,all_shift_time_average_rate_per_mpc,all_shift_time_photon_energy_fraction,effective_signal_clock_ratio,void_rate_if_fraction_1_per_mpc,void_rate_if_fraction_0p9_per_mpc,void_rate_if_fraction_0p75_per_mpc
11425,11425,52.504919867476204,0.01590433605904789,1.0159043360590478,0.01577918730100484,0.0003005277856024144,0.015655348141090594,0.9843446518589094,0.0003005277856024144,0.0003339197617804605,0.00040070371413655255
11545,11545,52.74727156616839,0.012688778181337705,1.0126887781813376,0.012608950205872443,0.00023904459570113019,0.012529790449663285,0.9874702095503368,0.00023904459570113019,0.0002656051063345891,0.0003187261276015069
11638,11638,36.88077172261549,0.008305745970433986,1.0083057459704339,0.008271443072256112,0.00022427521675702947,0.008237328809864317,0.9917626711901358,0.00022427521675702947,0.0002491946852855883,0.00029903362234270594
12384,12429,69.40647689943378,0.012121719219500846,1.012121719219501,0.01204883954130431,0.00017359820119903832,0.011976542928896465,0.9880234570711035,0.00017359820119903832,0.00019288689022115368,0.00023146426826538443
12636,12651,20.174370856119253,0.004393039133759663,1.0043930391337597,0.004383417904676857,0.00021727656024263513,0.004373824750466656,0.9956261752495333,0.00021727656024263513,0.00024141840026959457,0.0002897020803235135
12825,12923,19.444644164481286,0.004049468115705566,1.0040494681157055,0.004041291087339295,0.00020783569260276574,0.004033136059825003,0.9959668639401751,0.00020783569260276574,0.00023092854733640638,0.0002771142568036877
12838,12838,22.84546488551827,0.004636540923254314,1.0046365409232543,0.004625825276976588,0.00020248330686887866,0.004615142625604045,0.995384857374396,0.00020248330686887866,0.00022498145207653183,0.0002699777424918382
13505,13505,29.1608379852123,0.005567184748857158,1.0055671847488572,0.005551745252356779,0.00019038359786409823,0.005536362794344343,0.9944636372056556,0.00019038359786409823,0.00021153733096010912,0.00025384479715213096
13738,13419,26.841080835452267,0.005196928603187209,1.0051969286031872,0.0051834711744616815,0.00019311708072557358,0.005170060169611556,0.9948299398303885,0.00019311708072557358,0.00021457453413952618,0.0002574894409674314
13814,13814,50.04952959591683,0.01298565022606406,1.0129856502260641,0.012902059545348274,0.0002577858303467623,0.01281918477637477,0.9871808152236251,0.0002577858303467623,0.0002864287003852914,0.0003437144404623497
14526,14526,17.897814394089608,0.0038093019671628964,1.003809301967163,0.00380206494925974,0.00021243180119888243,0.0037948462518705645,0.9962051537481293,0.00021243180119888243,0.00023603533466542487,0.0002832424015985099
14695,14638,23.48551024058882,0.004429731184231459,1.0044297311842314,0.004419948803288754,0.0001881989685559388,0.004410195205003308,0.9955898047949967,0.0001881989685559388,0.00020910996506215423,0.0002509319580745851
15153,14765,15.588344677043889,0.00502347527368417,1.0050234752736842,0.005010899719511779,0.00032145168863831065,0.004998366105146148,0.9950016338948539,0.00032145168863831065,0.00035716854293145624,0.00042860225151774753
15406,15406,70.0809531646794,0.015477374017194257,1.0154773740171943,0.015358821157091002,0.00021915828001083473,0.015241475992681438,0.9847585240073186,0.00021915828001083473,0.00024350920001203858,0.00029221104001444625
15570,15570,62.08690342300644,0.013829567386915384,1.0138295673869153,0.01373481154196581,0.00022121914260063333,0.013640919373223906,0.9863590806267761,0.00022121914260063333,0.000245799047334037,0.0002949588568008444
16219,16219,61.376200516479365,0.014726854802998414,1.0147268548029984,0.014619467709067833,0.00023819440737688773,0.014513122160206868,0.9854868778397932,0.00023819440737688773,0.0002646604526409864,0.0003175925431691836
16386,16386,51.07401503571944,0.012932279970832355,1.0129322799708325,0.012849372065319048,0.0002515833551823296,0.012767171336670938,0.987232828663329,0.0002515833551823296,0.00027953706131369956,0.0003354444735764395
19476,19476,32.568668220166984,0.009152998772237292,1.0091529987722372,0.009111363941835482,0.00027975856673788076,0.009069981245037252,0.9909300187549629,0.00027975856673788076,0.00031084285193097865,0.00037301142231717436
19603,19603,67.5149577160642,0.01654477912182834,1.0165447791218283,0.016409405375537818,0.00024304844334714645,0.016275504494864486,0.9837244955051355,0.00024304844334714645,0.00027005382594127384,0.00032406459112952857
19622,19622,55.76991723756762,0.013529359701237047,1.0135293597012371,0.013438655115137383,0.00024096602219959658,0.01334875953196379,0.9866512404680361,0.00024096602219959658,0.00026774002466621843,0.00032128802959946213
20047,20047,26.230103243087683,0.007858770082868463,1.0078587700828685,0.007828050788214408,0.00029843766590119327,0.0077974913908049805,0.992202508609195,0.00029843766590119327,0.0003315974065568814,0.0003979168878682577
20338,20136,78.16278045883308,0.020037195198552994,1.020037195198553,0.01983909251224995,0.00025381764051624083,0.01964359269727679,0.9803564073027232,0.00025381764051624083,0.00028201960057360094,0.00033842352068832115
21293,21293,13.514500541175595,0.004186229394736809,1.0041862293947368,0.004177491513825288,0.0003091117944830759,0.004168777934009329,0.9958312220659907,0.0003091117944830759,0.0003434575494256399,0.0004121490593107678
22555,22555,69.47043207498584,0.016441374252316916,1.0164413742523168,0.016307678298421256,0.0002347427216347075,0.016175427987089774,0.9838245720129103,0.0002347427216347075,0.0002608252462607861,0.00031299029551294335
23304,23222,23.812226232768396,0.007021524203921101,1.007021524203921,0.006996988089840286,0.00029384014839450905,0.006972566161852214,0.9930274338381477,0.00029384014839450905,0.0003264890537716767,0.00039178686452601206
23313,23313,12.78792262935846,0.003812637608114878,1.003812637608115,0.0038053879264460626,0.0002975767086445822,0.003798156613369236,0.9962018433866308,0.0002975767086445822,0.0003306407873828692,0.000396768944859443
24790,24790,64.68446641717226,0.013679463544076216,1.0136794635440762,0.013586744292130202,0.00021004647707077983,0.013494861083847353,0.9865051389161527,0.00021004647707077983,0.0002333849745230887,0.0002800619694277064
24848,24848,93.19658525658426,0.02256894668110697,1.022568946681107,0.0223180361785271,0.00023947268150525236,0.02207083126703358,0.9779291687329664,0.00023947268150525236,0.00026608075722805817,0.00031929690867366984
25075,25067,27.466289924159614,0.007101579586768657,1.0071015795867686,0.0070764821215000655,0.0002576424461053811,0.00705150277858025,0.9929484972214198,0.0002576424461053811,0.00028626938456153455,0.0003435232614738415
25144,25144,69.40647689943378,0.016898357062738383,1.0168983570627383,0.016757168180586715,0.00024143522231890465,0.016617547806398732,0.9833824521936013,0.00024143522231890465,0.00026826135813211625,0.00032191362975853954
25646,25646,54.35005651294472,0.01359940816122866,1.0135994081612287,0.013507766126859996,0.0002485326969925562,0.01341694564117727,0.9865830543588227,0.0002485326969925562,0.0002761474411028402,0.0003313769293234083
25915,25915,22.532013356294826,0.0049767763003564286,1.0049767763003565,0.004964433085192134,0.000220327984307945,0.00495213065388192,0.995047869346118,0.000220327984307945,0.0002448088714532722,0.00029377064574392665
25955,25955,23.593914430440503,0.007618603934325793,1.0076186039343258,0.007589728936750791,0.00032168163358932254,0.007560999672473649,0.9924390003275264,0.00032168163358932254,0.0003574240373214695,0.0004289088447857634
26601,26601,39.5184588928437,0.009763421066449911,1.00976342106645,0.009716066847627157,0.0002458614814401737,0.009669018368815922,0.990330981631184,0.0002458614814401737,0.0002731794238224152,0.00032781530858689824
26939,26939,22.120757764641272,0.005740638078360197,1.0057406380783602,0.005724223406087841,0.00025877157857755103,0.005707871255285726,0.9942921287447143,0.00025877157857755103,0.0002875239761972789,0.0003450287714367347
26981,26981,24.254928571094204,0.008832777240847066,1.008832777240847,0.008793996457996556,0.00036256534139938865,0.008755442368758746,0.9912445576312413,0.00036256534139938865,0.000402850379332654,0.0004834204551991849
27635,27635,31.376175101187464,0.007678645471461461,1.0076786454714615,0.007649314724575526,0.0002437937288374589,0.0076201331704006305,0.9923798668295993,0.0002437937288374589,0.00027088192093050985,0.0003250583051166119
27762,27762,22.428488158692854,0.007541884192430218,1.0075418841924302,0.007513586374027206,0.0003350019101093572,0.007485429946642095,0.992514570053358,0.0003350019101093572,0.0003722243445659524,0.00044666921347914296
27765,27765,15.516722739072343,0.004916734763220762,1.0049167347632209,0.004904687096837004,0.0003160903999712911,0.00489267875947876,0.9951073212405211,0.0003160903999712911,0.0003512115555236568,0.0004214538666283881
28424,28424,22.32543861616743,0.006044181404990515,1.0060441814049905,0.0060259886107897195,0.00026991579938885835,0.006007868756369642,0.9939921312436304,0.00026991579938885835,0.0002999064437653982,0.0003598877325184779
28576,28576,12.382262309589926,0.0041929006766407715,1.0041929006766408,0.0041841349625687035,0.0003379136104496944,0.004175393665714555,0.9958246063342854,0.0003379136104496944,0.00037545956716632706,0.00045055148059959256
28806,28806,36.542646775065236,0.009710050811218207,1.0097100508112182,0.009663211233540275,0.00026443654432097507,0.009616672433256444,0.9903833275667435,0.00026443654432097507,0.0002938183825788612,0.0003525820590946334
28845,28845,36.04126286491434,0.009650009274082539,1.0096500092740825,0.009603745328137724,0.00026646528353163883,0.009557776640858643,0.9904422233591413,0.00026646528353163883,0.0002960725372573765,0.0003552870447088517
29597,29311,21.517905703397552,0.00653785626588378,1.0065378562658838,0.006516577179657144,0.0003028443971026518,0.006495390337466613,0.9935046096625334,0.0003028443971026518,0.000336493774558502,0.0004037925294702024
29730,29814,22.636016404497504,0.00557052038980914,1.005570520389809,0.005555062420488491,0.0002454081284101193,0.005539661591958492,0.9944603384080416,0.0002454081284101193,0.0002726756982334659,0.00032721083788015906
29822,29822,89.4128627502953,0.023936559471419393,1.0239365594714194,0.023654571056917945,0.0002645544536805452,0.023376994648746617,0.9766230053512533,0.0002645544536805452,0.00029394939297838356,0.00035273927157406025
30099,30083,34.103582265334964,0.0057172885916963265,1.0057172885916963,0.005701006925787332,0.00016716739260503422,0.005684787023699506,0.9943152129763005,0.00016716739260503422,0.0001857415473389269,0.0002228898568067123
30440,30445,23.92213847512053,0.004916734763220762,1.0049167347632209,0.004904687096837004,0.00020502711753541474,0.00489267875947876,0.9951073212405211,0.00020502711753541474,0.00022780790837268304,0.0002733694900472197
30671,30671,43.93392456444762,0.010270438491151102,1.0102704384911512,0.010218055893948688,0.00023257780849875138,0.010166028916465281,0.9898339710835347,0.00023257780849875138,0.0002584197872208348,0.00031010374466500186
30949,30308,35.87566830392618,0.010377179001614511,1.0103771790016145,0.010323705696159266,0.0002877634392396658,0.010270599155721755,0.9897294008442783,0.0002877634392396658,0.0003197371547107398,0.0003836845856528877
31586,31478,53.06400191947755,0.011131033856762335,1.0111310338567623,0.011069539806847705,0.00020860733089157654,0.011008497893992211,0.9889915021060078,0.00020860733089157654,0.0002317859232128628,0.00027814310785543537
32512,32495,57.86287388179515,0.011151047702474224,1.0111510477024743,0.011089333134292027,0.00019164850257776358,0.011028073132902848,0.988971926867097,0.00019164850257776358,0.00021294278064195953,0.00025553133677035144
32543,32543,16.025072388814195,0.0030587827529670545,1.0030587827529671,0.0030541141946498697,0.0001905834882082467,0.0030494551322027257,0.9969505448677972,0.0001905834882082467,0.0002117594313424963,0.00025411131761099556
33371,33371,33.63566357483622,0.006127572428790053,1.0061275724287901,0.0061088751970748085,0.00018161898853230976,0.006090253956561497,0.9939097460434384,0.00018161898853230976,0.0002017988761470108,0.000242158651376413
33615,33615,25.633033198658953,0.005116873220339653,1.0051168732203397,0.005103826511208355,0.0001991112979744969,0.005090824118737028,0.9949091758812629,0.0001991112979744969,0.0002212347755272188,0.0002654817306326625
33871,33871,47.07604832565828,0.011164390266282149,1.0111643902662821,0.011102528468271694,0.0002358424052815067,0.011041122861676423,0.9889588771383236,0.0002358424052815067,0.0002620471169794519,0.0003144565403753423
34160,34160,20.739582044538317,0.005763987565024067,1.0057639875650242,0.005747439347395906,0.0002771241645590187,0.005730954415040056,0.9942690455849599,0.0002771241645590187,0.0003079157383989097,0.0003694988860786916
34415,34415,20.361042011319707,0.003262256851037927,1.0032622568510379,0.0032569472355759932,0.000159959752244767,0.0032516491363656468,0.9967483508636344,0.000159959752244767,0.00017773305804974114,0.00021327966965968938
34433,34426,22.95091476024225,0.0052969978317466545,1.0052969978317468,0.00528301808413032,0.00023018769139790737,0.005269087486754034,0.9947309125132459,0.00023018769139790737,0.0002557641015532304,0.00030691692186387654
34566,34566,22.32543861616743,0.006190949606877702,1.0061909496068777,0.0061718644081908405,0.0002764498612681839,0.00615285757568832,0.9938471424243117,0.0002764498612681839,0.00030716651252020433,0.0003685998150242452
34778,34778,27.34009378505607,0.005387060137450156,1.0053870601374502,0.005372601830922141,0.00019651000004465138,0.005358195217584829,0.9946418047824152,0.00019651000004465138,0.0002183444444940571,0.0002620133333928685
36487,36487,85.58546212208236,0.02190848977261463,1.0219084897726147,0.021671947432629738,0.00025321996160651734,0.021438798084053003,0.9785612019159469,0.00025321996160651734,0.0002813555128961303,0.00033762661547535644
36918,37061,28.760736288630234,0.006748001645858617,1.0067480016458585,0.0067253357917659955,0.00023383739985908053,0.0067027713338658765,0.9932972286661342,0.00023383739985908053,0.0002598193331767561,0.00031178319981210734
37235,37235,12.612465753175393,0.00396941273285801,1.003969412732858,0.00396155539993765,0.0003140984068829098,0.003953718791146294,0.9960462812088537,0.0003140984068829098,0.0003489982298698998,0.0004187978758438798
37339,37339,19.17785364482655,0.00502347527368417,1.0050234752736842,0.005010899719511779,0.0002612857419976989,0.004998366105146148,0.9950016338948539,0.0002612857419976989,0.00029031749110855433,0.0003483809893302652
37618,37618,10.204694319421995,0.0028786581415600524,1.00287865814156,0.002874522739583546,0.0002816863151023187,0.002870395254890068,0.9971296047451099,0.0002816863151023187,0.00031298479455813195,0.0003755817534697583
37760,38795,13.452407051486315,0.0038826860681064903,1.0038826860681065,0.0038751678967373438,0.000288065019286581,0.0038676691230862376,0.9961323308769138,0.000288065019286581,0.00032007224365175667,0.00038408669238210804
37930,37930,22.151339841371943,0.0050501604013000224,1.0050501604013,0.005037451112598888,0.0002274106735155797,0.005024784433926737,0.9949752155660733,0.0002274106735155797,0.00025267852612842186,0.00030321423135410623
38201,38201,83.06154404079231,0.02092781133273206,1.020927811332732,0.020711832797222066,0.00024935525863870636,0.020498815979371386,0.9795011840206287,0.00024935525863870636,0.0002770613984874515,0.0003324736781849418
38411,38411,27.089438298597827,0.007395115990543031,1.007395115990543,0.0073679061843900835,0.00027198445767594425,0.007340829703419421,0.9926591702965806,0.00027198445767594425,0.00030220495297327135,0.00036264594356792565
38524,38524,24.366884234595855,0.0048900496356049095,1.004890049635605,0.004878132178399506,0.00020019515550016788,0.004866253414866778,0.9951337465851331,0.00020019515550016788,0.0002224390616668532,0.0002669268740002239
39158,39158,15.516722739072343,0.0045264647718389235,1.0045264647718388,0.004516251139673135,0.0002910570238070218,0.004506068212814118,0.995493931787186,0.0002910570238070218,0.00032339669311891306,0.0003880760317426957
39328,39659,21.419039907221233,0.009800113116921708,1.0098001131169216,0.00975240346180619,0.00045531468749531844,0.009705002989821396,0.9902949970101786,0.00045531468749531844,0.0005059052083281316,0.000607086249993758
40228,39241,14.282360800191839,0.003255585569133964,1.0032555855691339,0.0032502976242314552,0.00022757425538415173,0.0032450211251872697,0.9967549788748128,0.00022757425538415173,0.0002528602837601686,0.00030343234051220233
40375,40375,22.636016404497504,0.005210271166995135,1.0052102711669952,0.005196744668318694,0.00022957858730329264,0.00518326495106968,0.9948167350489302,0.00022957858730329264,0.0002550873192258807,0.0003061047830710568
40378,39791,29.89509927814587,0.005780665769783975,1.0057806657697839,0.005764021832634442,0.0001928082519146574,0.005747441730110896,0.9942525582698892,0.0001928082519146574,0.000214231391016286,0.0002570776692195432
40887,40498,27.848384078049996,0.010794134120612201,1.0107941341206121,0.010736293310287234,0.0003855266172786501,0.010678865019337559,0.9893211349806625,0.0003855266172786501,0.000428362908087389,0.0005140354897048669
41339,41361,16.398344276265377,0.004066146320465474,1.0040661463204654,0.004057901888670048,0.0002474580250485027,0.004049679730131736,0.9959503202698683,0.0002474580250485027,0.000274953361165003,0.0003299440333980036
41939,41939,14.216739313080032,0.004553149899454776,1.0045531498994549,0.004542815669443438,0.00031953991484276885,0.00453251268975713,0.9954674873102428,0.00031953991484276885,0.00035504434982529877,0.0004260532197903585
42139,42139,22.740499508958955,0.006771351132522487,1.0067713511325225,0.006748528503206984,0.00029676254475185566,0.006725808322719313,0.9932741916772807,0.00029676254475185566,0.00032973616083539515,0.00039568339300247423
42174,42174,17.171174432444527,0.004589841949926572,1.0045898419499266,0.004579340745682138,0.00026668768427566504,0.004568871551615143,0.9954311284483848,0.00026668768427566504,0.00029631964919518336,0.00035558357903422007
42734,42734,14.750271017597601,0.004209578881400679,1.0042095788814007,0.004200743391337384,0.00028479092935484014,0.004191932610411635,0.9958080673895883,0.00028479092935484014,0.00031643436594982235,0.0003797212391397868
43149,43149,14.151419329314304,0.006364402936380741,1.0063644029363807,0.00634423564728577,0.00044831090787790084,0.006324153475431582,0.9936758465245684,0.00044831090787790084,0.0004981232309754453,0.0005977478771705345
43296,43296,37.051005630192414,0.01086084693965183,1.0108608469396518,0.010802291534206587,0.0002915519120324208,0.010744156302554096,0.9892558436974459,0.0002915519120324208,0.00032394656892491204,0.0003887358827098944
43594,42407,15.878153642056166,0.005357039368882322,1.0053570393688824,0.005342741473676847,0.0003364837999504948,0.005328494414526832,0.994671505585473,0.0003364837999504948,0.00037387088883388306,0.0004486450666006596
43671,43671,24.479356661960658,0.005246963217466932,1.005246963217467,0.005233245867994403,0.00021378200171929068,0.0052195762926486415,0.9947804237073513,0.00021378200171929068,0.00023753555746587853,0.0002850426689590542
43790,43423,35.87566830392618,0.015330605815307069,1.015330605815307,0.015214279473583513,0.0004240835137813582,0.01509912705034302,0.984900872949657,0.0004240835137813582,0.00047120390420150903,0.0005654446850418108
44087,44087,11.770637907805682,0.0042496065728244575,1.0042496065728244,0.004240602494991538,0.000360269556179227,0.00423162383635576,0.9957683761636443,0.000360269556179227,0.00040029950686580775,0.00048035940823896924
44298,44715,89.16614688795394,0.02540424149029126,1.0254042414902913,0.025086916784002045,0.00028135023952000787,0.024774855088730185,0.9752251449112698,0.00028135023952000787,0.00031261137724445314,0.00037513365269334375
44807,44807,65.58431698067287,0.016618163222771935,1.016618163222772,0.016481592507662932,0.0002513038675468697,0.016346514181972558,0.9836534858180274,0.0002513038675468697,0.0002792265194965219,0.0003350718233958263
45283,45283,48.842737842292564,0.011271130776745557,1.0112711307767455,0.011208084872371508,0.00022947290359850612,0.011145508295177313,0.9888544917048228,0.00022947290359850612,0.000254969892887229,0.0003059638714646748
45657,45466,39.33688806732014,0.01086084693965183,1.0108608469396518,0.010802291534206587,0.00027460971278968035,0.010744156302554096,0.9892558436974459,0.00027460971278968035,0.0003051219030996448,0.0003661462837195738
45898,46618,43.53113592296384,0.011277802058649521,1.0112778020586495,0.011214681777688045,0.000257624377124788,0.011152031653113908,0.9888479683468862,0.000257624377124788,0.00028624930791643115,0.0003434991694997174
46115,46247,32.71899836231789,0.010333815669238751,1.0103338156692387,0.010280786810186184,0.0003142145947238548,0.010228120160853664,0.9897718798391464,0.0003142145947238548,0.00034912732747094974,0.0004189527929651397
47582,47582,35.87566830392618,0.013325885603166176,1.0133258856031662,0.013237876989293624,0.0003689931815944705,0.013150641656838909,0.9868493583431611,0.0003689931815944705,0.0004099924239938561,0.0004919909087926273
48521,48521,16.85776517828977,0.0042496065728244575,1.0042496065728244,0.004240602494991538,0.00025155187832683697,0.00423162383635576,0.9957683761636443,0.00025155187832683697,0.00027950208702981884,0.00033540250443578264
49044,49044,30.775137359078713,0.006190949606877702,1.0061909496068777,0.0061718644081908405,0.00020054709540947446,0.00615285757568832,0.9938471424243117,0.00020054709540947446,0.00022283010601052719,0.0002673961272126326
49353,49353,12.965820353826285,0.003605827869092024,1.003605827869092,0.003599342457291367,0.000277602369851529,0.003592872588980581,0.9964071274110194,0.000277602369851529,0.00030844707761280995,0.000370136493135372
49356,49356,34.07218616593571,0.008369123148521635,1.0083691231485217,0.008334296216388563,0.0002446070286127084,0.00829966225303485,0.9917003377469651,0.0002446070286127084,0.00027178558734745374,0.00032614270481694447
50558,50558,69.75896043328059,0.016928377831306216,1.0169283778313063,0.01678668964183506,0.00024063847192634584,0.016646578264840582,0.9833534217351594,0.00024063847192634584,0.00026737607991816204,0.0003208512959017945
51104,51104,48.06179647259539,0.011321165391025281,1.0113211653910252,0.011257560601498661,0.00023423095738665678,0.011194431381892394,0.9888055686181076,0.00023423095738665678,0.00026025661931850755,0.00031230794318220904
51251,51251,28.497056273411538,0.005086852451771819,1.0050868524517718,0.005073958127037464,0.00017805200924460372,0.0050611073454628714,0.9949388926545372,0.00017805200924460372,0.00019783556582733745,0.000237402678992805
51275,51233,25.870212734646053,0.005780665769783975,1.0057806657697839,0.005764021832634442,0.00022280535114870223,0.005747441730110896,0.9942525582698892,0.00022280535114870223,0.0002475615012763358,0.000297073801531603
51564,51564,28.89348981559084,0.006921454975361656,1.0069214549753616,0.006897611662924188,0.00023872546054309638,0.006873877740077568,0.9931261222599225,0.00023872546054309638,0.00026525051171455156,0.00031830061405746187
51787,51787,26.964973635434237,0.006377745500188667,1.0063777455001888,0.006357493742783483,0.0002357685873806753,0.006337327637366233,0.9936626723626336,0.0002357685873806753,0.0002619650970896392,0.00031435811650756704
53201,53247,19.534396563982572,0.0056605826955126405,1.0056605826955127,0.005644621800935163,0.00028895808388280036,0.0056287208556393365,0.9943712791443606,0.00028895808388280036,0.0003210645376475559,0.0003852774451770671
53630,53630,28.106062003343975,0.006994839076305249,1.0069948390763053,0.006970488674935879,0.0002480065928164021,0.006946251167207038,0.993053748832793,0.0002480065928164021,0.0002755628809071134,0.00033067545708853613
53865,53932,29.10717118066605,0.006030838841182589,1.0060308388411825,0.0060127261194075745,0.0002065719846867643,0.005994685856876253,0.9940053141431239,0.0002065719846867643,0.0002295244274297381,0.00027542931291568576
54646,54625,35.05903839326121,0.009149663131285311,1.0091496631312853,0.009108058549621574,0.00025979202416950083,0.009066705827255463,0.9909332941727446,0.00025979202416950083,0.0002886578046327787,0.00034638936555933444
61009,61009,50.605765651324454,0.012838882024176873,1.012838882024177,0.012757162295060812,0.00025208910745384464,0.012676134627175976,0.987323865372824,0.00025208910745384464,0.0002800990082820496,0.00033611880993845956
61404,61404,23.593914430440503,0.007048209331536953,1.007048209331537,0.007023486802544311,0.0002976821342321526,0.006998879761888903,0.9930011202381112,0.0002976821342321526,0.00033075792692461393,0.0003969095123095368
62351,62351,10.934526967309194,0.0038593365814426194,1.0038593365814426,0.0038519084476631945,0.00035227024078674754,0.003844499364408226,0.9961555006355919,0.00035227024078674754,0.0003914113786519417,0.0004696936543823301
62395,62395,61.461053471952326,0.015320598892451125,1.0153205988924512,0.015204423597958172,0.00024738306194013894,0.015089419941999988,0.9849105800579999,0.00024738306194013894,0.0002748700688223766,0.0003298440825868519
62409,62409,27.5930685581751,0.0077520295724050545,1.007752029572405,0.0077221369772927295,0.0002798578549178744,0.007692397876583077,0.9923076021234171,0.0002798578549178744,0.0003109531721309716,0.0003731438065571659
62453,62836,13.765753865094156,0.0030787965986789436,1.003078796598679,0.0030740668099824846,0.0002233126380224915,0.0030693467044850087,0.996930653295515,0.0002233126380224915,0.0002481251533583239,0.0002977501840299886
