radius_kpc,baryon_projected_mass_Msun,field_equivalent_projected_mass_Msun,baryon_surface_density_Msun_kpc2,field_equivalent_surface_density_Msun_kpc2,sigma_Msun_kpc2,delta_sigma_Msun_kpc2,alpha_rad,theta_arcsec,beta_arcsec,kappa,gamma_t,reduced_shear_t,lambda_t,lambda_r,signed_magnification
1.0,1334073227.4332323,5703610536.802564,424348373.6889314,1815446919.3919675,2239795293.080899,369024.9105091095,1.3471297349383817e-06,1.0313240300000002,0.8090316672528827,0.2155052513069002,3.550628324090312e-05,4.5260064901713503e-05,0.7844592424098589,0.7845302549763407,1.6248748596406428
1.0264513812918705,1405529513.8503487,6009325778.649197,424316094.71351475,1815439554.6119823,2239755649.325497,388885.98486089706,1.382750966154886e-06,1.0586039751529985,0.8304336873287984,0.21550143692373003,3.741724619034281e-05,4.769574853473002e-05,0.7844611458300796,0.7845359803224603,1.624859059137648
1.053602438155989,1480810149.7336102,6331426761.139313,424282072.13111746,1815431795.1176667,2239713867.248784,409820.5524497032,1.41931343047988e-06,1.0866055125368603,0.8524019850239589,0.21549741679877932,3.943149689582637e-05,5.0263055521019744e-05,0.7844631517043248,0.7845420146981165,1.6248424066509346
1.0814716779776976,1560119479.4528947,6670791652.241386,424246210.98548746,1815423619.7574959,2239669830.7429833,431887.1537704468,1.456841943155309e-06,1.1153477292628216,0.8749515526407472,0.2154931797605649,4.155466791855619e-05,5.29691608109583e-05,0.7844652655715165,0.7845483749073536,1.6248248559488776
1.1100780976882447,1643672728.7220557,7028345675.613658,424208411.0620935,1815415006.2468662,2239623417.30896,455147.5799331665,1.4953619691109026e-06,1.1448502173225743,0.8980977801558235,0.2154887140226494,4.3792704582526204e-05,5.582163745161281e-05,0.7844674932727681,0.7845550786819332,1.6248063582582473
1.1394411967139508,1731696579.8606892,7405063631.114786,424168566.5870607,1815405931.1074173,2239574497.694478,479667.0598039627,1.5348996395947564e-06,1.1751330869430545,0.9218564658306686,0.21548400714883584,4.615188298056722e-05,5.88284794715753e-05,0.7844698409681836,0.7845621447341447,1.6247868621207167
1.1695809902678969,1824429776.996688,7801972550.223136,424126565.9077362,1815396369.603115,2239522935.5108514,505514.4586958885,1.5754817691975025e-06,1.2062169802944782,0.9462438271104305,0.21547904601628293,4.8638829091688e-05,6.199812617458464e-05,0.7844723151546253,0.7845695928128087,1.62476631324084
1.2005180229931964,1922123762.713716,8220154493.574737,424082291.15363264,1815386295.672948,2239468586.8265805,532762.4894347191,1.6171358732765897e-06,1.238123085560976,0.971276511819347,0.2154738167764063,5.1260539089083615e-05,6.533948794220692e-05,0.7844749226845046,0.7845774437626828,1.6247446543249477
1.2322733829671522,2025043347.71673,8660749498.21336,424035617.8763975,1815375681.8600028,2239411299.7364,561487.9366111755,1.6598901857868983e-06,1.2708731513834168,0.9969716096613059,0.21546830481341395,5.4024400916898316e-05,6.886197364409813e-05,0.7844776707856691,0.784585719587503,1.6247218249103434
1.2648687160758394,2133467415.1602645,9124958682.551134,423986414.6673491,1815364499.2367563,2239350913.904105,591771.894990921,1.70377367752382e-06,1.3044895016842606,1.0233466640343747,0.2154624947003182,5.69382172291996e-05,7.257551977384438e-05,0.7844805670824526,0.784594443516911,1.6246977611841562
1.2983262407689202,2247689661.35791,9614047517.46302,423934542.75099564,1815352717.326301,2239287260.0772967,623700.0230231285,1.7488160747845217e-06,1.3389950508845532,1.0504196841684643,0.2154563701522466,6.001022978168389e-05,7.649062142449533e-05,0.7844836196179716,0.784603640077535,1.6246723957911295
1.3326687632047398,2368019374.6675324,10129349272.390518,423879855.55281866,1815340304.019604,2239220159.5724225,657362.8128595352,1.7950478784534066e-06,1.374413319523428,1.078209157595505,0.21544991397689417,6.32491454119634e-05,8.061836527553532e-05,0.7844868368776938,0.7846133351685178,1.6246456576297088
1.367919692796034,2494782254.425038,10672268645.792784,423822198.23946524,1815327225.4879608,2239149423.727426,692855.8774766922,1.8425003835160378e-06,1.4107684502907678,1.106734062962079,0.21544310802185912,6.666416366546242e-05,8.497046466238906e-05,0.7844902278144754,0.7846235561418063,1.6246174716353758
1.4041030581668403,2628321271.879856,11244285589.7944,423761407.22932065,1815313446.0911934,2239074853.320514,730280.2570185661,1.8912056990075428e-06,1.4480852244839502,1.136013883194442,0.215435933118719,7.02650062706286e-05,8.955929698633647e-05,0.7844938018750104,0.7846343318875516,1.6245877585506503
1.4412435235314929,2768997575.167537,11846959339.385607,423697309.671259,1815298928.2805684,2238996237.9518275,769742.7449731827,1.9411967683985822e-06,1.486389078899899,1.1660686190266507,0.21542836902353685,7.406194852250607e-05,9.439794353809347e-05,0.7844975690279407,0.7846456929249858,1.6245564346805017
1.4793664055068634,2917191440.4388995,12481932657.097,423629722.8891715,1815283632.4968085,2238913355.38598,811356.236433506,1.9925073904237315e-06,1.5257061231739526,1.1969188029024989,0.2154203943536029,7.80658527911765e-05,9.950023200878365e-05,0.7845015397936059,0.7846576714991882,1.6245234116323848
1.5184976903693095,3073303271.350748,13150936304.638634,423558453.78965026,1815267517.0625386,2238825970.852189,855240.0997395515,2.0451722403548336e-06,1.5660631575773685,1.2285855132626682,0.21541198652009547,8.228820427986025e-05,0.00010488078184483743,0.7845057252756247,0.7846703016841845,1.62448859603961
1.558664051768093,3237754649.2097054,13855793753.609343,423483298.2299624,1815250538.0689986,2238733836.298961,901520.5735135078,2.099226891722001e-06,1.6074876912855984,1.261090389228781,0.2154031216563694,8.674114922624406e-05,0.00011055505269070668,0.7845101371944043,0.7846836194928568,1.6244518892668822
1.5998928689073426,3410989436.1485443,14598426148.022526,423404040.3431704,1815232649.2567067,2238636689.5998774,950331.1911473274,2.1547078384839647e-06,1.6500079611297822,1.2944556456965228,0.2153937745415396,9.143753574518893e-05,0.00011653939616877273,0.7845147879227152,0.7846976629942055,1.624413187096644
1.6422122452089554,3593474933.8021135,15380857532.072212,423320451.816955,1815213801.889842,2238534253.706797,1001813.2351107597,2.211652517648743e-06,1.6936529508442482,1.3287040888504646,0.21538391851900518,9.63909575406564e-05,0.00012285111128325913,0.7845196905234542,0.7847124724385355,1.624372379394816
1.6856510274691563,3785703100.037979,16205220357.26889,423232291.1223568,1815193944.62378,2238426235.7461367,1056116.2233271599,2.2700993323439663e-06,1.738452410823131,1.363859132113805,0.21537352540949659,0.00010161580070308387,0.0001295085037197058,0.7845248587898004,0.7847280903912065,1.6243293497542204
1.7302388255217762,3988191826.383894,17073761283.831402,423139302.68825746,1815173023.3656943,2238312326.0539517,1113398.4307165146,2.3300876753360334e-06,1.7844368783995852,1.399944812546643,0.2153625654182347,0.00010712729389042623,0.0001365309494155453,0.7845303072878749,0.7847445618756557,1.6242839751140545
1.7760060324216511,4201486278.879915,17988847292.001076,423041216.0170057,1815150981.1276891,2238192197.144695,1173827.4487524033,2.39165795299509e-06,1.831637698661408,1.4369858077070965,0.21535100703570811,0.0001129415621667651,0.00014393896274573424,0.7845360514021251,0.7847619345264587,1.6242361253534003
1.8229838451618985,4426160305.166037,18952972119.776367,422937744.73609245,1815127757.8720884,2238065502.608181,1237580.7865056992,2.454851609701752e-06,1.8800870458172652,1.4750074529901294,0.21533881693154328,0.00011907568483262672,0.00015175426974350294,0.7845421073836241,0.7847802587532893,1.6241856628566762
1.871204285939196,4662817910.696116,19968763044.437767,422828585.58024406,1815103290.3485105,2237931875.928755,1304846.5169739723,2.519711152689853e-06,1.929817945128084,1.5140357594595968,0.2153259598408886,0.00012554775761253135,0.00015999988681551582,0.7845484924014989,0.784799587916724,1.6241324420486736
1.9207002239815563,4912094807.043774,21038988026.148773,422713417.29765904,1815077511.922255,2237790929.219914,1375823.9729046822,2.5862801773174668e-06,1.9808642954185613,1.554097432189735,0.21531239844266462,0.00013237695960466162,0.00016870020546003124,0.7845552245977307,0.7848199785169401,1.6240763088965966
1.9715053979534733,5174660035.334869,22166563232.884064,422591899.473436,1815050352.3935518,2237642251.8669877,1450724.496849537,2.654603392756478e-06,2.03326089218413,1.5952198891330445,0.2152980932289672,0.00013958362544846354,0.00017788108356055324,0.7845623231455843,0.7848414903964812,1.6240171003762143
2.023654438953722,5451217667.902183,23354560966.950745,422463671.26239955,1815021737.8072157,2237485409.0696154,1529772.2507314682,2.724726648088562e-06,2.0870434513091416,1.6374312805323274,0.21528300236482983,0.00014718932321834287,0.00018756994389303896,0.7845698083119519,0.7848641869583886,1.6239546438989483
2.077182894121473,5742508591.308675,24606218014.435608,422328350.0226395,1814991590.2521913,2237319940.274831,1613205.0909070969,2.796696958792769e-06,2.142248633412421,1.6807605088954767,0.21526708153746063,0.0001552169386191079,0.00019779588056941883,0.7845777015239203,0.7848881354011584,1.6238887566963387
2.1321272508668314,6049312373.924631,25924944440.030552,422185529.84000814,1814959827.6503603,2237145357.4903684,1701275.51527977,2.870562533606601e-06,2.198914068836802,1.7252372495526147,0.21525028379395447,0.00016369076611386581,0.0002085897742088343,0.7845860254399317,0.7849134069721594,1.6238192451578644
2.1885249617422975,6372449221.267233,27314332850.87615,422034779.932606,1814926363.5342462,2236961143.466852,1794251.6902689934,2.946372801739777e-06,2.257078383299662,1.7708919718160367,0.21523255936638971,0.0001726366077354212,0.00021998441677962177,0.7845948040258749,0.7849400772413456,1.6237459041177584
2.2464144699721196,6712782022.316033,28778168154.293976,421875642.92289907,1814891106.812825,2236766749.735724,1892418.5659832954,3.0241784404150905e-06,2.3167812242219603,1.8177559607646796,0.21521385548304436,0.00018208188038429973,0.00023201464711940486,0.7846040626365713,0.7849682263973399,1.623668516085724
2.3058352356569274,7071218490.000223,30320437835.590103,421707632.96348363,1814853961.5249398,2236561594.4884233,1996079.089439869,3.1040314027070566e-06,2.3780632877537022,1.8658613396758792,0.2151941161643383,0.00019205573256048913,0.0002447174983217959,0.7846138281031012,0.7849979395682223,1.6235868504159736
