radius_kpc,baryon_projected_mass_Msun,field_equivalent_projected_mass_Msun,baryon_surface_density_Msun_kpc2,field_equivalent_surface_density_Msun_kpc2,sigma_Msun_kpc2,delta_sigma_Msun_kpc2,alpha_rad,theta_arcsec,beta_arcsec,kappa,gamma_t,reduced_shear_t,lambda_t,lambda_r,signed_magnification
1.0,2297455696.932751,5570564580.464464,730090952.3159853,1773072876.9593012,2503163829.2752867,1304809.7147779465,1.5060699550956406e-06,1.0313240300000002,0.7828046483118153,0.24084564859866825,0.000125544216634243,0.00016537376938233902,0.7590288071846976,0.7592798956179659,1.7351612504340628
1.0257689301832649,2417178081.9103007,5861342594.50423,729963942.0089144,1773063178.2761893,2503027120.285104,1373393.498989582,1.5448377436329151e-06,1.0579001469253935,0.8029836209318566,0.24083249493887787,0.0001321431079247842,0.00017406317715633137,0.7590353619531973,0.7592996481690469,1.7351011277857717
1.0522018981293197,2543127707.454667,6167298055.549596,729830225.1267664,1773052973.3810377,2502883198.507804,1445608.5992455482,1.5846011875615329e-06,1.0851611019523797,0.8236831367205802,0.24081864728999614,0.00013909139171522293,0.00018321233947424654,0.7590422613182887,0.7593204441017191,1.7350378367179666
1.079316015380913,2675627222.837144,6489223071.189646,729689443.1996045,1773042235.8569362,2502731679.0565405,1521650.2013778687,1.6253856760325583e-06,1.113124542626185,0.8449166537125574,0.2408040686195599,0.00014640784810207594,0.00019284593350739338,0.759049523532338,0.7593423392285421,1.7349712085526487
1.1071288344269432,2815015858.047723,6827951078.828822,729541218.1153781,1773030937.9088452,2502572156.0242233,1601724.3068518639,1.6672172309023846e-06,1.1418085712503978,0.8666979802968477,0.24078871987261194,0.00015411229782418066,0.000202990000093679,0.7590571678295639,0.7593653924252122,1.7349010654419983
1.1356583600651706,2961650260.8391047,7184359001.071412,729385150.9894854,1773019050.2917693,2502404201.281255,1686048.3687067032,1.7101225212856206e-06,1.171231756605603,0.8890412845342354,0.24077255985602317,0.00016222566345066577,0.00021367202352420503,0.7590652144805261,0.7593896658074275,1.7348272198484096
1.164923061057731,3115905374.342466,7559369513.394735,729220820.9631128,1773006542.2351482,2502227363.1982613,1774851.968996048,1.7541288783380282e-06,1.2014131459699953,0.9119611037384825,0.24075554511559852,0.00017077003456191514,0.0002249210164964796,0.7590736848498396,0.7594152249189634,1.7347494739925509
1.194941882087003,3278175357.0261497,7953953429.949507,729047783.9251502,1772993381.3633585,2502041165.2885084,1868377.541068077,1.7992643102632373e-06,1.2323722774497528,0.9354723543304163,0.24073762980545474,0.0001797687372448198,0.00023676761064657766,0.7590826014573004,0.75944213893179,1.7346676192672341
1.225734256019562,3448874546.821764,8369132213.625871,728865571.1520033,1772979533.612032,2501845104.764035,1966881.1400432587,1.8455575175353758e-06,1.2641291926271467,0.959590341974126,0.24071876554909682,0.00018924640822544806,0.00024924415307367263,0.7590919880426777,0.7594704808591287,1.734581435614603
1.2573201164861663,3628438471.2934685,8805980616.843529,728673687.859179,1772964963.140065,2501638650.9992437,2070633.2654294968,1.8930379083286625e-06,1.2967044495345825,0.9843307720049367,0.24069890129158986,0.0001992290740181914,0.00026238480934254535,0.759101869634392,0.7595003277824283,1.7344906908640325
1.2897199107859127,3817324905.7752542,9265629459.856388,728471611.6578627,1772949632.237034,2501421243.8948965,2179919.740020752,1.9417356141431865e-06,1.330119135962968,1.0097097601593399,0.2406779831421487,0.00020974423549030856,0.0002762256734741483,0.759112272622361,0.7595317610933416,1.7343951400278046
1.3229546131229215,4016014981.446693,9749268553.71365,728258790.9091383,1772933501.2257457,2501192292.134884,2295042.6496748924,1.9916815056144064e-06,1.3643948831130224,1.0357438436175477,0.2406559542064102,0.00022082095828405586,0.0002908048854893911,0.7591232248353057,0.7595648667518738,1.7342945245513957
1.3570457381841141,4225014345.3593435,10258149775.389904,728034642.9677821,1772916528.3598256,2500951171.3276076,2416321.349202633,2.0429072084922437e-06,1.3995538795983655,1.062449992369842,0.24063275440760362,0.00023248996959979477,0.00030616275714977025,0.7591347556227965,0.7595997355619961,1.7341885715149847
1.392015355066878,4444854374.462402,10793590302.981033,727798552.306758,1772898669.715858,2500697222.022616,2544093.5397996902,2.095445119772958e-06,1.4356188858094536,1.0898456209185607,0.24060832029571827,0.00024478376186273684,0.000322341906561393,0.759146895942419,0.7596364634661444,1.7340769927823148
1.4278861015656288,4676093445.706406,11356976019.274471,727549868.5126708,1772879879.0800254,2500429747.592696,2678716.424427986,2.1493284239652324e-06,1.4726132486476535,1.117948600328074,0.2405825848437258,0.0002577367038896727,0.0003393874024295784,0.7591596784523845,0.7596751518601639,1.7339594840928532
1.4646811988265278,4919318264.3263645,11949765092.426931,727287904.1414541,1772860107.8287761,2500148011.97023,2820567.947875023,2.204591109468701e-06,1.510560916639006,1.1467772706358967,0.24055547722978035,0.0002713851602031382,0.00035734691878902325,0.7591731376100165,0.7597159079304228,1.7338357240926328
1.5024244663798292,5175145252.4187355,12573491742.935772,727011932.4224262,1772839304.803339,2499851237.225765,2970048.1292705536,2.2612679850406306e-06,1.549486455437445,1.176350453638712,0.2405269226042371,0.000285767619241497,0.000376270901163996,0.7591873097765214,0.7597588450150043,1.7337053732988081
