radius_kpc,baryon_projected_mass_Msun,field_equivalent_projected_mass_Msun,baryon_surface_density_Msun_kpc2,field_equivalent_surface_density_Msun_kpc2,sigma_Msun_kpc2,delta_sigma_Msun_kpc2,alpha_rad,theta_arcsec,beta_arcsec,kappa,gamma_t,reduced_shear_t,lambda_t,lambda_r,signed_magnification
1.0,2441727452.9961987,4358873291.214772,774747146.0090573,1387418020.3051019,2162165166.3141594,2533282.5570368767,1.3017481013464503e-06,1.0313240300000002,0.816520174331925,0.20803595264843194,0.00024374356700012062,0.0003077710002306685,0.7917203037845679,0.7922077909185682,1.594369978876943
1.02640012294669,2571914077.8134317,4592051222.282951,774480828.6510648,1387412195.7042277,2161893024.3552923,2669873.8567171097,1.336030745485304e-06,1.0585511111898758,0.8380902131678264,0.20800976810316657,0.0002568859030229071,0.00032435488807438937,0.7917333459938105,0.7922471177998563,1.594264572161384
1.0534972123849804,2709016893.9020605,4837702463.781666,774200086.3487318,1387406059.5473135,2161606145.896045,2813891.383424282,1.3712116156252382e-06,1.0864969906706439,0.8602308323651348,0.20798216566349473,0.00027074276457695376,0.0003418392274004313,0.7917470915719284,0.7922885771010822,1.594153469937158
1.081309668315939,2853400542.8533607,5096494186.733302,773904127.4640818,1387399595.171837,2161303722.6359186,2965745.8153705597,1.4073138636472112e-06,1.1151806448055577,0.8829571879525157,0.20795306755757587,0.00028535366568016774,0.00036027368327811913,0.791761578776744,0.7923322861081044,1.5940363611601516
1.1098563765029243,3005448579.2352366,5369129241.172995,773592115.7446154,1387392785.0243213,2160984900.7689366,3125871.3272099495,1.4443612062550926e-06,1.1446215509361932,0.906284843734487,0.20792239163519208,0.0003007603810957213,0.0003797107479362045,0.7917768479837122,0.7923783687459036,1.5939129174245248
1.1391567212957696,3165564416.0540423,5656348063.474321,773263167.6750114,1387385610.6129014,2160648778.287913,3294727.0246300697,1.4823779360092267e-06,1.17483970060834,0.9302297826966411,0.207890051108374,0.0003170070843634429,0.00040020591182703954,0.7917929418072626,0.7924269559759894,1.5937827919504663
1.169230598793526,3334172313.3283863,5958930685.55521,772916349.6561378,1387378052.457063,2160294402.1132007,3472798.4765748978,1.5213889323202098e-06,1.2058556131470526,0.9548084187665923,0.2078559542751391,0.0003341404952249187,0.0004218178461710956,0.791809905229636,0.7924781862200859,1.5936456185077597
1.200098430354707,3511718411.2291994,6277698851.400759,772550674.9983205,1387370090.0348368,2159920765.0331573,3660599.3534555435,1.5614196723732652e-06,1.2376903495900908,0.9800376089447668,0.20782000422511396,0.0003522100372463904,0.00044460859795111265,0.7918277857376397,0.7925322058121325,1.5935010102706688
1.231781176464201,3698671809.218669,6613518246.624826,772165100.714622,1387361701.727234,2159526802.441856,3858673.1799063683,1.6024962419494248e-06,1.2703655269892011,1.0059346658200594,0.20778209852564836,0.0003712680064628042,0.00046864379834368606,0.7918466334678889,0.7925891694808145,1.5933485585990472
1.2643003509662745,3895525692.5862675,6967300847.09511,771758524.0985432,1387352864.7595801,2159111388.8581233,4067595.2114191055,1.6446453461056985e-06,1.3039033330889527,1.0325173704863169,0.20774212888688934,0.0003913697519409676,0.0004939928856637282,0.7918665013611697,0.7926492408650516,1.5931878317400874
1.2976780356733275,4102798507.730006,7340007392.969947,771329779.0691144,1387343555.139802,2158673334.2089167,4287974.4455189705,1.6878943196726534e-06,1.3383265413931,1.0598039858764745,0.20769998080418062,0.000412573869287864,0.0005207293440515431,0.7918874453265315,0.7927125930651072,1.5930183734447703
1.3319368953603226,4321035187.46353,7732649994.830063,770877632.2646502,1387333747.593445,2158211379.858095,4520455.779050827,1.7322711375228029e-06,1.3736585266286963,1.0878132705322638,0.2076555331759649,0.0004349424082171654,0.0005489309592336157,0.7919095244158179,0.7927794092322523,1.5928397014924196
1.3671001931550677,4550808427.541107,8146294878.94197,770400778.864651,1387323415.4951222,2157724194.359773,4765722.324151993,1.7778044245577694e-06,1.409923280618463,1.116564492828583,0.20760865789518668,0.0004585410953840165,0.0005786800928011189,0.7919328010094293,0.7928498832001973,1.5926513061161087
1.403191806334805,4792720015.480206,8582065279.06712,769897838.117221,1387312530.7964387,2157210368.9136596,5024497.897357464,1.8245234653569924e-06,1.4471454285721908,1.1460774456727445,0.20755921941202052,0.0004834395738780143,0.0006100639766662553,0.7919573410141014,0.7929242201618575,1.5924526483211086
1.4402362425398318,5047402212.621079,9041144482.619148,769367348.5471117,1387301063.949988,2156668412.4971,5297549.697262764,1.8724582134236372e-06,1.485350245808237,1.1763724617002904,0.20750707426549359,0.0005097116608585399,0.0006431750294630375,0.7919832140736479,0.7930026373953649,1.5922431580876268
1.4782586564151625,5315519190.190262,9524779039.38879,768807762.8168511,1387288983.8293238,2156096746.646175,5585691.188355446,1.9216392999567405e-06,1.5245636749164708,1.2074704289904286,0.20745207058134094,0.0005374356250269165,0.0006781111969103626,0.7920104937936321,0.793085365043686,1.5920222324483178
1.5172848666915315,5597768519.925419,10034282141.48945,768217442.2105061,1387276257.644653,2155493699.8551593,5889785.210362434,1.9720980420704795e-06,1.5648123433743233,1.2393928073258054,0.20739404753314136,0.0005666944857969106,0.0007149763183498246,0.7920392579810618,0.7931726469526555,1.591789233430013
1.55734137371734,5894882719.566216,10571037183.636814,767594650.7063154,1387262850.8541138,2154857501.560429,6210747.334902763,2.0238664503729036e-06,1.6061235816279034,1.272161645023043,0.20733283476346978,0.0005975763362600912,0.000753880521948674,0.7920695889002701,0.7932647415727904,1.591543485848062
1.598455377453445,6207630853.2141075,11136501513.353344,766937548.600663,1387248727.0701778,2154186275.6708407,6549549.493499756,2.0769772358061508e-06,1.648525441650458,1.3057995963624804,0.20726825176141317,0.0006301746922604438,0.000794940651311951,0.7921015735463264,0.7933619229308473,1.5912842749402876
1.6406547959430138,6536820186.204554,11732210381.203865,766244185.6415989,1387233847.9612536,2153478033.602853,6907223.904455662,2.1314638156402374e-06,1.6920467159907768,1.340329939647534,0.2072001071924343,0.0006645888702244815,0.0008382807266420701,0.7921353039373412,0.7934644816777902,1.5910108438263597
1.6839682842689858,6883297893.710425,12359781101.692848,765512493.6252749,1387218173.1479049,2152730666.77318,7284867.328814983,2.1873603184992025e-06,1.7367169573244763,1.3757765959266073,0.20712819817604133,0.000700924396655117,0.0008840324438864874,0.7921708774273035,0.7935727262206138,1.5907223907765173
1.7284252540120137,7247952821.794221,13020917436.024004,764740278.403103,1387201660.0936136,2151941938.4967165,7683645.690089226,2.244701588285815e-06,1.782566498521444,1.4121641484129115,0.20705230950623424,0.0007392934526253829,0.0009323357158213393,0.7922083970411404,0.7936869839463911,1.590418066271932
1.774055893222095,7631717299.038406,13717414208.50938,763925211.2411237,1387184263.9897504,2151109475.230874,8104799.096503258,2.303523186855338e-06,1.8296264732430605,1.449517862640486,0.2069722128090658,0.0007798153570013714,0.0009833392594774466,0.7922479718339328,0.7938076025479355,1.5900969698368002
1.8208911869174582,8035568996.193716,14451162169.036806,763064819.4657786,1387165937.6343613,2150230757.1001396,8549647.30974722,2.3638613952718118e-06,1.8779288370831964,1.4878637073978926,0.20688766563094788,0.0008226170926263702,0.001037201234905507,0.7922897172764257,0.7939349514616785,1.5897581466198207
1.8689629381246233,8460532830.478741,15224153114.662329,762156476.3219084,1387146631.3045914,2149303107.6264997,9019595.71029234,2.425753213461601e-06,1.9275063892673274,1.5272283764845003,0.20679841045054853,0.0008678338802826401,0.0010940899409639115,0.7923337556691689,0.7940694234297342,1.5894005837000305
1.9183037894739203,8907682910.223415,16038485284.07722,761197389.9591312,1387126292.6222718,2148323682.581403,9516141.816022396,2.4892363580569166e-06,1.978392794924515,1.5676393113383098,0.2067041736061673,0.0009156098058912817,0.001154184574565915,0.7923802165879414,0.7942114361997239,1.5890232060886513
1.968947245365133,9378144514.451687,16896369039.426643,760184591.4515362,1387104866.4123874,2147289457.8639235,10040882.419163704,2.5543492581981684e-06,2.0306226079473677,1.6091247245885767,0.2066046641294144,0.0009660985072026195,0.001217676060752901,0.792429237363383,0.7943614343777883,1.5886248723949759
2.0209276947183192,9873096100.721064,17800132850.716057,759114921.7425911,1387082294.5540166,2146197216.2966077,10595521.415867567,2.62113104903642e-06,2.084231294455507,1.651713624591448,0.20649957247475317,0.0010194639271311789,0.001284767962016936,0.7924809635981156,0.794519891452378,1.588204370119974
2.0742804343252534,10393771333.049393,18752229598.843918,757985017.392001,1387058515.8234107,2145043533.2154117,11181878.413887978,2.689621562646357e-06,2.139255256878471,1.6954358410123365,0.2063885691330149,0.001075881141956259,0.0013556774765465598,0.7925355497250288,0.7946873120089413,1.5877604105363095
2.129041692817354,10941461120.028336,19755243214.135292,756791294.9834158,1387033465.7286599,2143824760.7120757,11801898.216650963,2.759861316024435e-06,2.195731858674416,1.7403220515250681,0.20627130311525482,0.0011355372738458378,0.0014306365365176225,0.7925931596108994,0.7948642341585911,1.5872916231075098
2.1852486552663613,11517515651.20912,20811895668.144432,755529934.031014,1387007076.3356867,2142537010.3667006,12457661.297809124,2.8318914958075783e-06,2.2536994497013847,1.7864038097047448,0.20614740029134143,0.0011986324986814909,0.001509893019335561,0.792653967209977,0.79505123220734,1.5867965493922416
2.242939488434482,12123346417.50124,21925054337.4141,754196858.198307,1386979276.0849376,2141176134.2832446,13151395.398165703,2.905753939300941e-06,2.3131973922583886,1.833713574199473,0.20601646156525844,0.0012653811618737708,0.0015937120867371409,0.7927181572728678,0.7952489195966154,1.5862736363713716
2.3021533666911385,12760428198.593859,23097739758.866173,752787714.613288,1386949989.5984275,2139737704.2117157,13885488.399127007,2.981491111351636e-06,2.374266087813973,1.8822847392750368,0.20587806086631516,0.0013360130170006707,0.0016823776691752652,0.7927859261166842,0.7954579521506856,1.5857212291259781
2.362930498613921,13430300997.225464,24333133797.517933,751297851.0292776,1386919137.4765127,2138216988.5057902,14662502.65262127,3.0591460765441906e-06,2.4369470044404182,1.9321516668371796,0.20573174293208957,0.001410774604582182,0.0017761941158144,0.7928574824633282,0.7956790316724927,1.5851375627828783
2.4253121542918117,14134571896.411074,25634588248.303337,749722290.5392601,1386886636.0839546,2136608926.6232147,15485190.97901392,3.1387624661243837e-06,2.5012827049722133,1.9833497200480312,0.20557702085494617,0.00148993079134362,0.0018754880340282468,0.7929330483537103,0.7959129099363975,1.5845207536306283
2.489340693349217,14874916811.391552,27005633894.90956,748055703.5015602,1386852397.3246462,2134908100.8262064,16356514.582490206,3.2203844389770874e-06,2.567316875907909,2.0359152986670863,0.20541337335914786,0.0015737664939709352,0.0019806103465698868,0.7930128601468812,0.796160393134823,1.583868789292399
2.5550595937098355,15653082102.981922,28449990049.7313,746292376.2744842,1386816328.4044328,2133108704.678917,17279663.179410458,3.304056635890013e-06,2.6350943570749905,2.0898858762630974,0.20524024176979225,0.0016625886157904965,0.002091938599776105,0.7930971696144172,0.7964223468459982,1.5831795178222707
2.6225134811198947,16470886013.025244,29971574600.29757,744426176.2843602,1386778331.5814054,2131204507.8657656,18258077.691652775,3.3898241262257815e-06,2.704661172077899,2.145300039461835,0.20505702662775507,0.0017567282302429692,0.0022098795625436047,0.793186245142002,0.7966997016024879,1.5824506355673373
2.6917481594508117,17330219875.633926,31574514588.841213,742450512.8622158,1386738303.9030464,2129188816.7652621,19295475.92604065,3.4777323459962104e-06,2.776064559549894,2.202197529416427,0.20486308389624164,0.0018565430516678208,0.0023348721636080576,0.7932803730520905,0.7969934591554262,1.5816796736085426
2.7628106418018397,18233049049.61369,33263157353.05419,740358293.1746895,1386696136.929431,2127054430.1041205,20395881.74642396,3.567827026180671e-06,2.84935300522996,2.2606192857125893,0.204657720693981,0.001962420242138689,0.002467390824301471,0.7933798590638803,0.7973046995481576,1.5808639825568955
2.835749182423832,19181413507.656918,35042082257.53482,738141872.439431,1386651716.44195,2124793588.881381,21563658.35160494,3.6601541099517122e-06,2.9245762748865514,2.3206074929511176,0.20444019047710063,0.00207477961334876,0.002607949256000016,0.7934850299095506,0.7976345891362482,1.5800007154370976
2.9106133094857967,20177428006.24031,36916113046.93608,735792997.4468769,1386604922.136604,2122397919.5834808,22803546.404996157,3.7547596572556584e-06,3.001785448110529,2.382205630286157,0.20420968757547964,0.0021940772953127907,0.0027571048064510034,0.7935962351292076,0.7979843897198331,1.5790868083347733
2.9874538587064943,21223281746.263256,38890330853.43345,733302742.199389,1386555627.3011906,2119858369.5005796,24120707.93007803,3.851689734939943e-06,3.0810329530002325,2.445458524240569,0.2039653409691122,0.002320809959834153,0.0029154634581609355,0.7937138490710536,0.798355468990722,1.5781189584138395
