p,calibrated_A,predicted_low_z,predicted_high_z,observed_high_z,predicted_offset_km_s,offset_residual_in_quoted_sigma
-1,0.4697213544801387,0.8858010000000001,0.6009422749039339,0.8858052,-45284.999519724486,-116117.07569160125
0,0.634352664328226,0.8858010000000001,0.8858010000000001,0.8858052,0.0,-1.6923076923076923
1,0.8858010000000001,0.8858010000000001,1.1084583695601617,0.8858052,35396.62992662283,90758.89724775084
2,1.2781227058005,0.8858010000000001,1.2367044887149183,0.8858052,55784.36929592286,143035.15204082782
3,1.9021237178141925,0.8858010000000001,1.3009288884356667,0.8858052,65994.34938176312,169214.58815836697
