pgc,distance_mpc,radius_mpc,nominal_covered_fraction,unmapped_path_mpc,local_no_neighbor_path_mpc,full_proxy_lower_mpc,full_proxy_upper_mpc
5766,22.019122114844762,0.5,0.49956578389581047,11.019122114844762,9.801467342507472,9.801467342507472,20.820589457352234
5766,22.019122114844762,1,0.49956578389581047,11.019122114844762,8.308810490695457,8.308810490695457,19.32793260554022
5766,22.019122114844762,2,0.49956578389581047,11.019122114844762,5.203796682325894,5.203796682325894,16.222918797170657
6415,60.9256259749656,0.5,0.18054800133723553,49.9256259749656,9.800559763857997,9.800559763857997,59.7261857388236
6415,60.9256259749656,1,0.18054800133723553,49.9256259749656,8.246629367007973,8.246629367007973,58.17225534197357
6415,60.9256259749656,2,0.18054800133723553,49.9256259749656,4.678092225152626,4.678092225152626,54.60371820011822
6962,60.14506519775487,0.5,0.18289114765828893,49.14506519775487,7.890703763703349,7.890703763703349,57.03576896145822
6962,60.14506519775487,1,0.18289114765828893,49.14506519775487,4.9847605405285424,4.9847605405285424,54.129825738283415
6962,60.14506519775487,2,0.18289114765828893,49.14506519775487,0.27720637979365215,0.27720637979365215,49.42227157754852
6983,27.5930685581751,0.5,0.3986508414897186,16.5930685581751,9.862172997613232,9.862172997613232,26.455241555788334
6983,27.5930685581751,1,0.3986508414897186,16.5930685581751,8.1764160626608,8.1764160626608,24.769484620835904
6983,27.5930685581751,2,0.3986508414897186,16.5930685581751,5.104808971755628,5.104808971755628,21.69787752993073
7252,68.07693586937411,0.5,0.16158189054082542,57.07693586937411,9.818798121986573,9.818798121986573,66.89573399136069
7252,68.07693586937411,1,0.16158189054082542,57.07693586937411,9.303143953492777,9.303143953492777,66.38007982286689
7252,68.07693586937411,2,0.16158189054082542,57.07693586937411,5.123646769839758,5.123646769839758,62.20058263921386
7584,66.43546819760064,0.5,0.16557420754953409,55.43546819760064,7.577782692671075,7.577782692671075,63.01325089027172
7584,66.43546819760064,1,0.16557420754953409,55.43546819760064,3.5404204257415905,3.5404204257415905,58.97588862334223
7584,66.43546819760064,2,0.16557420754953409,55.43546819760064,0.06832493279150142,0.06832493279150142,55.50379313039214
7889,73.34998004015486,0.5,0.14996595764549817,62.34998004015486,9.86346103326693,9.86346103326693,72.21344107342179
7889,73.34998004015486,1,0.14996595764549817,62.34998004015486,9.295821963650999,9.295821963650999,71.64580200380585
7889,73.34998004015486,2,0.14996595764549817,62.34998004015486,6.168759784876662,6.168759784876662,68.51873982503152
8160,23.593914430440503,0.5,0.4662219163517848,12.593914430440503,9.813684059788278,9.813684059788278,22.40759849022878
8160,23.593914430440503,1,0.4662219163517848,12.593914430440503,9.256252199272403,9.256252199272403,21.850166629712902
8160,23.593914430440503,2,0.4662219163517848,12.593914430440503,4.603180989226784,4.603180989226784,17.197095419667285
8997,44.60669020551353,0.5,0.24659978019710516,33.60669020551353,7.801643553354153,7.801643553354153,41.408333758867684
8997,44.60669020551353,1,0.24659978019710516,33.60669020551353,3.3526301358372876,3.3526301358372876,36.95932034135082
8997,44.60669020551353,2,0.24659978019710516,33.60669020551353,0.02102897944914517,0.02102897944914517,33.62771918496267
9201,76.20790100254106,0.5,0.1443419888921126,65.20790100254106,8.765690518091473,8.765690518091473,73.97359152063254
9201,76.20790100254106,1,0.1443419888921126,65.20790100254106,4.488268702246382,4.488268702246382,69.69616970478745
9201,76.20790100254106,2,0.1443419888921126,65.20790100254106,1.0267498344306318,1.0267498344306318,66.2346508369717
9997,83.98466611579151,0.5,0.13097629018175838,72.98466611579151,9.922216699178923,9.922216699178923,82.90688281497043
9997,83.98466611579151,1,0.13097629018175838,72.98466611579151,9.372694581873047,9.372694581873047,82.35736069766456
9997,83.98466611579151,2,0.13097629018175838,72.98466611579151,7.485993200906359,7.485993200906359,80.47065931669788
10123,10.587660331136965,0.5,1.0,0.0,9.328783760831485,9.328783760831485,9.328783760831486
10123,10.587660331136965,1,1.0,0.0,4.948129444242263,4.948129444242263,4.948129444242264
10123,10.587660331136965,2,1.0,0.0,0.7463694830426757,0.7463694830426757,0.7463694830426757
10175,19.534396563982572,0.5,0.5631092807996817,8.534396563982572,9.962046156929787,9.962046156929787,18.49644272091236
10175,19.534396563982572,1,0.5631092807996817,8.534396563982572,9.39793033053279,9.39793033053279,17.932326894515363
10175,19.534396563982572,2,0.5631092807996817,8.534396563982572,6.879695310657555,6.879695310657555,15.414091874640128
10302,52.57750822566941,0.5,0.20921493564865395,41.57750822566941,8.925427585139571,8.925427585139571,50.502935810808985
10302,52.57750822566941,1,0.20921493564865395,41.57750822566941,5.400192554518028,5.400192554518028,46.97770078018744
10302,52.57750822566941,2,0.20921493564865395,41.57750822566941,0.30139145608841744,0.30139145608841744,41.87889968175783
10959,64.74407045688145,0.5,0.16989972861415673,53.744070456881445,9.78740645563367,9.78740645563367,63.53147691251512
10959,64.74407045688145,1,0.16989972861415673,53.744070456881445,7.558530995116295,7.558530995116295,61.302601451997745
10959,64.74407045688145,2,0.16989972861415673,53.744070456881445,1.6144875498997013,1.6144875498997013,55.35855800678115
11420,21.517905703397552,0.5,0.5112021658438239,10.517905703397552,10.095617572299474,10.095617572299474,20.613523275697027
11420,21.517905703397552,1,0.5112021658438239,10.517905703397552,9.476259220933606,9.476259220933606,19.99416492433116
11420,21.517905703397552,2,0.5112021658438239,10.517905703397552,7.206812919149355,7.206812919149355,17.72471862254691
11425,52.504919867476204,0.5,0.20950417651839653,41.504919867476204,8.807778848751981,8.807778848751981,50.312698716228184
11425,52.504919867476204,1,0.20950417651839653,41.504919867476204,7.249059276072948,7.249059276072948,48.75397914354915
11425,52.504919867476204,2,0.20950417651839653,41.504919867476204,1.1767797031225484,1.1767797031225484,42.68169957059875
11545,52.74727156616839,0.5,0.20854159226418256,41.74727156616839,10.080131071988706,10.080131071988706,51.827402638157096
11545,52.74727156616839,1,0.20854159226418256,41.74727156616839,9.467742861583874,9.467742861583874,51.215014427752266
11545,52.74727156616839,2,0.20854159226418256,41.74727156616839,7.393256973605579,7.393256973605579,49.140528539773975
11638,36.88077172261549,0.5,0.2982584009557137,25.880771722615492,10.124828056078712,10.124828056078712,36.005599778694204
11638,36.88077172261549,1,0.2982584009557137,25.880771722615492,9.491858369521836,9.491858369521836,35.37263009213733
11638,36.88077172261549,2,0.2982584009557137,25.880771722615492,7.329008846999894,7.329008846999894,33.20978056961539
12384,69.40647689943378,0.5,0.15848664982575622,58.406476899433784,9.858111709435196,9.858111709435196,68.26458860886898
12384,69.40647689943378,1,0.15848664982575622,58.406476899433784,7.75856715136292,7.75856715136292,66.16504405079671
12384,69.40647689943378,2,0.15848664982575622,58.406476899433784,2.964443163559471,2.964443163559471,61.37092006299325
12636,20.174370856119253,0.5,0.5452462472535295,9.174370856119253,10.102843215126988,10.102843215126988,19.27721407124624
12636,20.174370856119253,1,0.5452462472535295,9.174370856119253,9.592697392130976,9.592697392130976,18.76706824825023
12636,20.174370856119253,2,0.5452462472535295,9.174370856119253,3.6582775844162807,3.6582775844162807,12.832648440535536
12825,19.444644164481286,0.5,0.5657084751436716,8.444644164481286,10.118455260130963,10.118455260130963,18.563099424612247
12825,19.444644164481286,1,0.5657084751436716,8.444644164481286,9.604554071960008,9.604554071960008,18.049198236441292
12825,19.444644164481286,2,0.5657084751436716,8.444644164481286,4.415947757332807,4.415947757332807,12.860591921814091
12838,22.84546488551827,0.5,0.4814960017282422,11.845464885518268,10.17222571832358,10.17222571832358,22.01769060384185
12838,22.84546488551827,1,0.4814960017282422,11.845464885518268,9.582185649056287,9.582185649056287,21.427650534574553
12838,22.84546488551827,2,0.4814960017282422,11.845464885518268,7.518368255049947,7.518368255049947,19.363833140568214
13505,29.1608379852123,0.5,0.37721824062731635,18.1608379852123,10.203538255190626,10.203538255190626,28.364376240402926
13505,29.1608379852123,1,0.37721824062731635,18.1608379852123,9.605370681902796,9.605370681902796,27.766208667115094
13505,29.1608379852123,2,0.37721824062731635,18.1608379852123,7.943783006110566,7.943783006110566,26.104620991322868
13738,26.841080835452267,0.5,0.4098195623132645,15.841080835452267,10.187971538767755,10.187971538767755,26.029052374220022
13738,26.841080835452267,1,0.4098195623132645,15.841080835452267,9.640101520893353,9.640101520893353,25.48118235634562
13738,26.841080835452267,2,0.4098195623132645,15.841080835452267,7.890772077770509,7.890772077770509,23.731852913222774
13814,50.04952959591683,0.5,0.21978228544424538,39.04952959591683,10.29937733367621,10.29937733367621,49.34890692959304
13814,50.04952959591683,1,0.21978228544424538,39.04952959591683,9.569145389967824,9.569145389967824,48.61867498588465
13814,50.04952959591683,2,0.21978228544424538,39.04952959591683,8.328208906187385,8.328208906187385,47.377738502104215
14526,17.897814394089608,0.5,0.6146001828934223,6.8978143940896075,10.130113286119421,10.130113286119421,17.02792768020903
14526,17.897814394089608,1,0.6146001828934223,6.8978143940896075,7.278627167594536,7.278627167594536,14.176441561684143
14526,17.897814394089608,2,0.6146001828934223,6.8978143940896075,3.0987856635566926,3.0987856635566926,9.996600057646301
14695,23.48551024058882,0.5,0.46837389894085657,12.48551024058882,10.173799445842503,10.173799445842503,22.65930968643132
14695,23.48551024058882,1,0.46837389894085657,12.48551024058882,9.646343796960608,9.646343796960608,22.13185403754943
14695,23.48551024058882,2,0.46837389894085657,12.48551024058882,7.541591999548319,7.541591999548319,20.02710224013714
15153,15.588344677043889,0.5,0.7056554257617298,4.588344677043889,9.492217476162052,9.492217476162052,14.080562153205939
15153,15.588344677043889,1,0.7056554257617298,4.588344677043889,6.973536944160758,6.973536944160758,11.561881621204648
15153,15.588344677043889,2,0.7056554257617298,4.588344677043889,3.2943593640652695,3.2943593640652695,7.882704041109157
15406,70.0809531646794,0.5,0.15696133547372995,59.0809531646794,10.37651960821534,10.37651960821534,69.45747277289473
15406,70.0809531646794,1,0.15696133547372995,59.0809531646794,8.04684724367867,8.04684724367867,67.12780040835807
15406,70.0809531646794,2,0.15696133547372995,59.0809531646794,4.287623745256886,4.287623745256886,63.36857690993628
15570,62.08690342300644,0.5,0.1771710198696095,51.08690342300644,7.925961220382826,7.925961220382826,59.012864643389264
15570,62.08690342300644,1,0.1771710198696095,51.08690342300644,5.793049082259438,5.793049082259438,56.87995250526588
15570,62.08690342300644,2,0.1771710198696095,51.08690342300644,4.475132196028198,4.475132196028198,55.56203561903463
16219,61.376200516479365,0.5,0.17922256359036962,50.376200516479365,9.968635539971636,9.968635539971636,60.344836056451
16219,61.376200516479365,1,0.17922256359036962,50.376200516479365,7.327481693862392,7.327481693862392,57.70368221034175
16219,61.376200516479365,2,0.17922256359036962,50.376200516479365,4.118834528764421,4.118834528764421,54.49503504524378
16386,51.07401503571944,0.5,0.2153737079864775,40.07401503571944,10.407620316336011,10.407620316336011,50.48163535205545
16386,51.07401503571944,1,0.2153737079864775,40.07401503571944,7.627498196564857,7.627498196564857,47.7015132322843
16386,51.07401503571944,2,0.2153737079864775,40.07401503571944,4.148877148094975,4.148877148094975,44.222892183814416
19476,32.568668220166984,0.5,0.33774792158030714,21.568668220166984,8.921103293135653,8.921103293135653,30.489771513302635
19476,32.568668220166984,1,0.33774792158030714,21.568668220166984,5.961718661111945,5.961718661111945,27.53038688127893
19476,32.568668220166984,2,0.33774792158030714,21.568668220166984,4.068650042313731,4.068650042313731,25.63731826248072
19603,67.5149577160642,0.5,0.16292685905634077,56.5149577160642,10.265542877580863,10.265542877580863,66.78050059364506
19603,67.5149577160642,1,0.16292685905634077,56.5149577160642,9.176783516045655,9.176783516045655,65.69174123210986
19603,67.5149577160642,2,0.16292685905634077,56.5149577160642,7.2785207746851945,7.2785207746851945,63.79347849074939
19622,55.76991723756762,0.5,0.19723895147884857,44.76991723756762,8.376745609121384,8.376745609121384,53.146662846689
19622,55.76991723756762,1,0.19723895147884857,44.76991723756762,5.645103289270173,5.645103289270173,50.41502052683779
19622,55.76991723756762,2,0.19723895147884857,44.76991723756762,2.4917211793580822,2.4917211793580822,47.2616384169257
20047,26.230103243087683,0.5,0.41936548621472874,15.230103243087683,9.976346872087253,9.976346872087253,25.20645011517494
20047,26.230103243087683,1,0.41936548621472874,15.230103243087683,6.453782633036376,6.453782633036376,21.68388587612406
20047,26.230103243087683,2,0.41936548621472874,15.230103243087683,4.202339826616414,4.202339826616414,19.432443069704096
20338,78.16278045883308,0.5,0.1407319434573275,67.16278045883308,9.804384755806609,9.804384755806609,76.96716521463969
20338,78.16278045883308,1,0.1407319434573275,67.16278045883308,7.821450798626914,7.821450798626914,74.98423125746
20338,78.16278045883308,2,0.1407319434573275,67.16278045883308,6.015254887605517,6.015254887605517,73.1780353464386
21293,13.514500541175595,0.5,0.8139405497439963,2.514500541175595,10.40084281488039,10.40084281488039,12.915343356055985
21293,13.514500541175595,1,0.8139405497439963,2.514500541175595,8.054789060592675,8.054789060592675,10.569289601768268
21293,13.514500541175595,2,0.8139405497439963,2.514500541175595,3.699755526062452,3.699755526062452,6.214256067238047
22555,69.47043207498584,0.5,0.1583407454285974,58.47043207498584,10.136529541755593,10.136529541755593,68.60696161674143
22555,69.47043207498584,1,0.1583407454285974,58.47043207498584,7.186385653919468,7.186385653919468,65.65681772890531
22555,69.47043207498584,2,0.1583407454285974,58.47043207498584,3.772951926573759,3.772951926573759,62.24338400155959
23304,23.812226232768396,0.5,0.4619475681304724,12.812226232768396,10.312509429374945,10.312509429374945,23.124735662143337
23304,23.812226232768396,1,0.4619475681304724,12.812226232768396,8.918515869524857,8.918515869524857,21.73074210229325
23304,23.812226232768396,2,0.4619475681304724,12.812226232768396,5.940725244058393,5.940725244058393,18.752951476826787
23313,12.78792262935846,0.5,0.8601866244284466,1.7879226293584605,9.211652010145677,9.211652010145677,10.99957463950414
23313,12.78792262935846,1,0.8601866244284466,1.7879226293584605,6.631523210129145,6.631523210129145,8.419445839487604
23313,12.78792262935846,2,0.8601866244284466,1.7879226293584605,2.5266621447057673,2.5266621447057673,4.314584774064228
24790,64.68446641717226,0.5,0.170056284132534,53.68446641717226,9.818135938497552,9.818135938497552,63.50260235566981
24790,64.68446641717226,1,0.170056284132534,53.68446641717226,7.15318636456282,7.15318636456282,60.83765278173507
24790,64.68446641717226,2,0.170056284132534,53.68446641717226,2.9127478033706726,2.9127478033706726,56.59721422054294
24848,93.19658525658426,0.5,0.11803007556248268,82.19658525658426,10.407501905858613,10.407501905858613,92.60408716244287
24848,93.19658525658426,1,0.11803007556248268,82.19658525658426,7.489860577962061,7.489860577962061,89.68644583454632
24848,93.19658525658426,2,0.11803007556248268,82.19658525658426,4.586368960177445,4.586368960177445,86.78295421676171
25075,27.466289924159614,0.5,0.4004909301683404,16.466289924159614,9.56622971165681,9.56622971165681,26.032519635816428
25075,27.466289924159614,1,0.4004909301683404,16.466289924159614,8.801389955048824,8.801389955048824,25.267679879208437
25075,27.466289924159614,2,0.4004909301683404,16.466289924159614,7.705287048758857,7.705287048758857,24.171576972918473
25144,69.40647689943378,0.5,0.15848664982575622,58.406476899433784,9.148338655665869,9.148338655665869,67.55481555509965
25144,69.40647689943378,1,0.15848664982575622,58.406476899433784,7.406063407728238,7.406063407728238,65.81254030716202
25144,69.40647689943378,2,0.15848664982575622,58.406476899433784,4.196226805540375,4.196226805540375,62.60270370497416
25646,54.35005651294472,0.5,0.20239169387763373,43.35005651294472,9.284124522500358,9.284124522500358,52.634181035445074
25646,54.35005651294472,1,0.20239169387763373,43.35005651294472,8.725406299178136,8.725406299178136,52.07546281212285
25646,54.35005651294472,2,0.20239169387763373,43.35005651294472,3.742424946896751,3.742424946896751,47.092481459841466
25915,22.532013356294826,0.5,0.4881942783389529,11.532013356294826,8.410562307183097,8.410562307183097,19.942575663477925
25915,22.532013356294826,1,0.4881942783389529,11.532013356294826,6.033845206252547,6.033845206252547,17.565858562547373
25915,22.532013356294826,2,0.4881942783389529,11.532013356294826,1.2605144137378055,1.2605144137378055,12.792527770032631
25955,23.593914430440503,0.5,0.4662219163517848,12.593914430440503,9.428331761056548,9.428331761056548,22.022246191497047
25955,23.593914430440503,1,0.4662219163517848,12.593914430440503,7.182387666177674,7.182387666177674,19.776302096618178
25955,23.593914430440503,2,0.4662219163517848,12.593914430440503,2.310462509381301,2.310462509381301,14.904376939821802
26601,39.5184588928437,0.5,0.27835093544075334,28.518458892843697,9.026571376222389,9.026571376222389,37.54503026906609
26601,39.5184588928437,1,0.27835093544075334,28.518458892843697,6.958211946333366,6.958211946333366,35.47667083917706
26601,39.5184588928437,2,0.27835093544075334,28.518458892843697,4.574942308698164,4.574942308698164,33.09340120154186
26939,22.120757764641272,0.5,0.49727048761335163,11.120757764641272,7.92366614177731,7.92366614177731,19.044423906418583
26939,22.120757764641272,1,0.49727048761335163,11.120757764641272,3.923389650866226,3.923389650866226,15.0441474155075
26939,22.120757764641272,2,0.49727048761335163,11.120757764641272,0.6837350921080532,0.6837350921080532,11.804492856749327
26981,24.254928571094204,0.5,0.4535160747951756,13.254928571094204,9.39313991557443,9.39313991557443,22.648068486668635
26981,24.254928571094204,1,0.4535160747951756,13.254928571094204,8.709860284412855,8.709860284412855,21.96478885550706
26981,24.254928571094204,2,0.4535160747951756,13.254928571094204,4.68177050343002,4.68177050343002,17.936699074524224
27635,31.376175101187464,0.5,0.35058447897250844,20.376175101187464,9.157583650817337,9.157583650817337,29.5337587520048
27635,31.376175101187464,1,0.35058447897250844,20.376175101187464,7.488943695595018,7.488943695595018,27.865118796782482
27635,31.376175101187464,2,0.35058447897250844,20.376175101187464,3.9940331544603724,3.9940331544603724,24.37020825564784
27762,22.428488158692854,0.5,0.4904476807428774,11.428488158692854,9.218189744731307,9.218189744731307,20.646677903424163
27762,22.428488158692854,1,0.4904476807428774,11.428488158692854,8.689213066700008,8.689213066700008,20.117701225392864
27762,22.428488158692854,2,0.4904476807428774,11.428488158692854,1.9759245443286932,1.9759245443286932,13.40441270302155
27765,15.516722739072343,0.5,0.7089125832158568,4.516722739072343,8.29595694000119,8.29595694000119,12.812679679073533
27765,15.516722739072343,1,0.7089125832158568,4.516722739072343,6.051689609900046,6.051689609900046,10.568412348972387
27765,15.516722739072343,2,0.7089125832158568,4.516722739072343,1.441352799923326,1.441352799923326,5.9580755389956686
28424,22.32543861616743,0.5,0.49271148437971213,11.325438616167428,9.691545419644243,9.691545419644243,21.016984035811674
28424,22.32543861616743,1,0.49271148437971213,11.325438616167428,8.923939562321419,8.923939562321419,20.249378178488847
28424,22.32543861616743,2,0.49271148437971213,11.325438616167428,1.7491912388134168,1.7491912388134168,13.074629854980845
28576,12.382262309589926,0.5,0.8883675474618739,1.382262309589926,9.311889280029444,9.311889280029444,10.69415158961937
28576,12.382262309589926,1,0.8883675474618739,1.382262309589926,8.682501622525706,8.682501622525706,10.064763932115632
28576,12.382262309589926,2,0.8883675474618739,1.382262309589926,5.182811679123068,5.182811679123068,6.565073988712996
28806,36.542646775065236,0.5,0.3010181519611715,25.542646775065236,9.296712235355175,9.296712235355175,34.83935901042041
28806,36.542646775065236,1,0.3010181519611715,25.542646775065236,8.680791468416619,8.680791468416619,34.22343824348185
28806,36.542646775065236,2,0.3010181519611715,25.542646775065236,5.469428291081606,5.469428291081606,31.012075066146842
28845,36.04126286491434,0.5,0.30520573158684583,25.041262864914337,9.41508961430972,9.41508961430972,34.45635247922406
28845,36.04126286491434,1,0.30520573158684583,25.041262864914337,8.70269127600972,8.70269127600972,33.74395414092406
28845,36.04126286491434,2,0.30520573158684583,25.041262864914337,3.9702540000827344,3.9702540000827344,29.01151686499707
29597,21.517905703397552,0.5,0.5112021658438239,10.517905703397552,10.415905894964022,10.415905894964022,20.933811598361572
29597,21.517905703397552,1,0.5112021658438239,10.517905703397552,6.535083890408084,6.535083890408084,17.052989593805638
29597,21.517905703397552,2,0.5112021658438239,10.517905703397552,4.967000250821175,4.967000250821175,15.484905954218728
29730,22.636016404497504,0.5,0.4859512293786124,11.636016404497504,9.151504054015138,9.151504054015138,20.787520458512642
29730,22.636016404497504,1,0.4859512293786124,11.636016404497504,7.252722107156524,7.252722107156524,18.888738511654026
29730,22.636016404497504,2,0.4859512293786124,11.636016404497504,1.553078186386152,1.553078186386152,13.189094590883656
29822,89.4128627502953,0.5,0.12302480495138458,78.4128627502953,9.405206439281164,9.405206439281164,87.81806918957646
29822,89.4128627502953,1,0.12302480495138458,78.4128627502953,7.590563989357751,7.590563989357751,86.00342673965305
29822,89.4128627502953,2,0.12302480495138458,78.4128627502953,5.291728934120279,5.291728934120279,83.70459168441559
30099,34.103582265334964,0.5,0.32254676105334235,23.103582265334964,9.40187139559666,9.40187139559666,32.50545366093162
30099,34.103582265334964,1,0.32254676105334235,23.103582265334964,8.784416223218527,8.784416223218527,31.887998488553492
30099,34.103582265334964,2,0.32254676105334235,23.103582265334964,1.6740340700362761,1.6740340700362761,24.777616335371242
30440,23.92213847512053,0.5,0.45982511184943625,12.92213847512053,9.350479519694215,9.350479519694215,22.272617994814745
30440,23.92213847512053,1,0.45982511184943625,12.92213847512053,8.76003474974054,8.76003474974054,21.682173224861074
30440,23.92213847512053,2,0.45982511184943625,12.92213847512053,0.0,0.0,12.92213847512053
30671,43.93392456444762,0.5,0.2503759932455809,32.93392456444762,9.598819951489638,9.598819951489638,42.53274451593726
30671,43.93392456444762,1,0.2503759932455809,32.93392456444762,7.913667715682315,7.913667715682315,40.84759228012994
30671,43.93392456444762,2,0.2503759932455809,32.93392456444762,3.0960998029515876,3.0960998029515876,36.03002436739921
30949,35.87566830392618,0.5,0.30661449723561457,24.875668303926183,9.472935846709667,9.472935846709667,34.34860415063585
30949,35.87566830392618,1,0.30661449723561457,24.875668303926183,8.724100748476946,8.724100748476946,33.59976905240313
30949,35.87566830392618,2,0.30661449723561457,24.875668303926183,2.8061708664932272,2.8061708664932272,27.68183917041941
31586,53.06400191947755,0.5,0.2072968415893707,42.06400191947755,9.377486795411597,9.377486795411597,51.44148871488915
31586,53.06400191947755,1,0.2072968415893707,42.06400191947755,8.706251932928678,8.706251932928678,50.77025385240623
31586,53.06400191947755,2,0.2072968415893707,42.06400191947755,2.8244778239051147,2.8244778239051147,44.88847974338266
32512,57.86287388179515,0.5,0.19010462602447448,46.86287388179515,7.795362276855938,7.795362276855938,54.65823615865109
32512,57.86287388179515,1,0.19010462602447448,46.86287388179515,4.362481566778088,4.362481566778088,51.22535544857324
32512,57.86287388179515,2,0.19010462602447448,46.86287388179515,0.29594151728770335,0.29594151728770335,47.158815399082854
32543,16.025072388814195,0.5,0.6864243563528742,5.025072388814195,9.730893641059275,9.730893641059275,14.75596602987347
32543,16.025072388814195,1,0.6864243563528742,5.025072388814195,7.469349657696913,7.469349657696913,12.494422046511108
32543,16.025072388814195,2,0.6864243563528742,5.025072388814195,4.918779300729019,4.918779300729019,9.943851689543216
33371,33.63566357483622,0.5,0.3270338334644721,22.635663574836222,9.755461736495674,9.755461736495674,32.3911253113319
33371,33.63566357483622,1,0.3270338334644721,22.635663574836222,7.650342772486454,7.650342772486454,30.286006347322676
33371,33.63566357483622,2,0.3270338334644721,22.635663574836222,3.7847747804105305,3.7847747804105305,26.420438355246752
33615,25.633033198658953,0.5,0.429133763247944,14.633033198658953,9.803129680113052,9.803129680113052,24.43616287877201
33615,25.633033198658953,1,0.429133763247944,14.633033198658953,8.247743161160013,8.247743161160013,22.880776359818967
33615,25.633033198658953,2,0.429133763247944,14.633033198658953,0.0,0.0,14.633033198658953
33871,47.07604832565828,0.5,0.23366447251275702,36.07604832565828,9.7511309000014,9.7511309000014,45.82717922565968
33871,47.07604832565828,1,0.23366447251275702,36.07604832565828,4.599981238501263,4.599981238501263,40.67602956415954
33871,47.07604832565828,2,0.23366447251275702,36.07604832565828,2.4136836894473,2.4136836894473,38.489732015105574
34160,20.739582044538317,0.5,0.53038677329068,9.739582044538317,9.630894990437815,9.630894990437815,19.370477034976133
34160,20.739582044538317,1,0.53038677329068,9.739582044538317,6.69643770999392,6.69643770999392,16.436019754532236
34160,20.739582044538317,2,0.53038677329068,9.739582044538317,2.471934993144693,2.471934993144693,12.21151703768301
34415,20.361042011319707,0.5,0.5402473996116975,9.361042011319707,9.8465664046747,9.8465664046747,19.207608415994407
34415,20.361042011319707,1,0.5402473996116975,9.361042011319707,7.638935942373565,7.638935942373565,16.99997795369327
34415,20.361042011319707,2,0.5402473996116975,9.361042011319707,0.0,0.0,9.361042011319707
34433,22.95091476024225,0.5,0.4792837285533927,11.950914760242249,9.845878883792855,9.845878883792855,21.796793644035105
34433,22.95091476024225,1,0.4792837285533927,11.950914760242249,7.693901798576064,7.693901798576064,19.644816558818313
34433,22.95091476024225,2,0.4792837285533927,11.950914760242249,0.0,0.0,11.950914760242249
34566,22.32543861616743,0.5,0.49271148437971213,11.325438616167428,8.939713655225468,8.939713655225468,20.265152271392896
34566,22.32543861616743,1,0.49271148437971213,11.325438616167428,5.209018020141399,5.209018020141399,16.53445663630883
34566,22.32543861616743,2,0.49271148437971213,11.325438616167428,0.666982872375609,0.666982872375609,11.992421488543037
34778,27.34009378505607,0.5,0.40233951231039794,16.34009378505607,9.608941417105482,9.608941417105482,25.949035202161554
34778,27.34009378505607,1,0.40233951231039794,16.34009378505607,8.777020254454479,8.777020254454479,25.117114039510547
34778,27.34009378505607,2,0.40233951231039794,16.34009378505607,2.4996393656741986,2.4996393656741986,18.839733150730268
